Leaf Size,In Sample RMSE,Out of Sample RMSE
4721,0.912466301,0.84740733
4722,0.912466301,0.84740733
4723,0.912466301,0.84740733
4724,0.912466301,0.84740733
4725,0.912466301,0.84740733
4726,0.912466301,0.84740733
4727,0.912466301,0.84740733
4728,0.912466301,0.84740733
4729,0.912466301,0.84740733
4730,0.912466301,0.84740733
4731,0.912466301,0.84740733
4732,0.912466301,0.84740733
4733,0.912466301,0.84740733
4734,0.912466301,0.84740733
4735,0.912466301,0.84740733
4736,0.912466301,0.84740733
4737,0.912466301,0.84740733
4738,0.912466301,0.84740733
4739,0.912466301,0.84740733
4740,0.912466301,0.84740733
4741,0.912466301,0.84740733
4742,0.912466301,0.84740733
4743,0.912466301,0.84740733
4744,0.912466301,0.84740733
4745,0.912466301,0.84740733
4746,0.912466301,0.84740733
4747,0.912466301,0.84740733
4748,0.912466301,0.84740733
4749,0.912466301,0.84740733
4750,0.912466301,0.84740733
4751,0.912466301,0.84740733
4752,0.912466301,0.84740733
4753,0.912466301,0.84740733
4754,0.912466301,0.84740733
4755,0.912466301,0.84740733
4756,0.912466301,0.84740733
4757,0.912466301,0.84740733
4758,0.912466301,0.84740733
4759,0.912466301,0.84740733
4760,0.912466301,0.84740733
4761,0.912466301,0.84740733
4762,0.912466301,0.84740733
4763,0.912466301,0.84740733
4764,0.912466301,0.84740733
4765,0.912466301,0.84740733
4766,0.912466301,0.84740733
4767,0.912466301,0.84740733
4768,0.912466301,0.84740733
4769,0.912466301,0.84740733
4770,0.912466301,0.84740733
4771,0.912466301,0.84740733
4772,0.912466301,0.84740733
4773,0.912466301,0.84740733
4774,0.912466301,0.84740733
4775,0.912466301,0.84740733
4776,0.912466301,0.84740733
4777,0.912466301,0.84740733
4778,0.912466301,0.84740733
4779,0.912466301,0.84740733
4780,0.912466301,0.84740733
4781,0.912466301,0.84740733
4782,0.912466301,0.84740733
4783,0.912466301,0.84740733
4784,0.912466301,0.84740733
4785,0.912466301,0.84740733
4786,0.912466301,0.84740733
4787,0.912466301,0.84740733
4788,0.912466301,0.84740733
4789,0.912466301,0.84740733
4790,0.912466301,0.84740733
4791,0.912466301,0.84740733
4792,0.912466301,0.84740733
4793,0.912466301,0.84740733
4794,0.912466301,0.84740733
4795,0.912466301,0.84740733
4796,0.912466301,0.84740733
4797,0.912466301,0.84740733
4798,0.912466301,0.84740733
4799,0.912466301,0.84740733
4800,0.912466301,0.84740733
4801,0.912466301,0.84740733
4802,0.912466301,0.84740733
4803,0.912466301,0.84740733
4804,0.912466301,0.84740733
4805,0.912466301,0.84740733
4806,0.912466301,0.84740733
4807,0.912466301,0.84740733
4808,0.912466301,0.84740733
4809,0.912466301,0.84740733
4810,0.912466301,0.84740733
4811,0.912466301,0.84740733
4812,0.912466301,0.84740733
4813,0.912466301,0.84740733
4814,0.912466301,0.84740733
4815,0.912466301,0.84740733
4816,0.912466301,0.84740733
4817,0.912466301,0.84740733
4818,0.912466301,0.84740733
4819,0.912466301,0.84740733
4820,0.912466301,0.84740733
4821,0.912466301,0.84740733
4822,0.912466301,0.84740733
4823,0.912466301,0.84740733
4824,0.912466301,0.84740733
4825,0.912466301,0.84740733
4826,0.912466301,0.84740733
4827,0.912466301,0.84740733
4828,0.912466301,0.84740733
4829,0.912466301,0.84740733
4830,0.912466301,0.84740733
4831,0.912466301,0.84740733
4832,0.912466301,0.84740733
4833,0.912466301,0.84740733
4834,0.912466301,0.84740733
4835,0.912466301,0.84740733
4836,0.912466301,0.84740733
4837,0.912466301,0.84740733
4838,0.912466301,0.84740733
4839,0.912466301,0.84740733
4840,0.912466301,0.84740733
4841,0.912466301,0.84740733
4842,0.912466301,0.84740733
4843,0.912466301,0.84740733
4844,0.912466301,0.84740733
4845,0.912466301,0.84740733
4846,0.912466301,0.84740733
4847,0.912466301,0.84740733
4848,0.912466301,0.84740733
4849,0.912466301,0.84740733
4850,0.912466301,0.84740733
4851,0.912466301,0.84740733
4852,0.912466301,0.84740733
4853,0.912466301,0.84740733
4854,0.912466301,0.84740733
4855,0.912466301,0.84740733
4856,0.912466301,0.84740733
4857,0.912466301,0.84740733
4858,0.912466301,0.84740733
4859,0.912466301,0.84740733
4860,0.912466301,0.84740733
4861,0.912466301,0.84740733
4862,0.912466301,0.84740733
4863,0.912466301,0.84740733
4864,0.912466301,0.84740733
4865,0.912466301,0.84740733
4866,0.912466301,0.84740733
4867,0.912466301,0.84740733
4868,0.912466301,0.84740733
4869,0.912466301,0.84740733
4870,0.912466301,0.84740733
4871,0.912466301,0.84740733
4872,0.912466301,0.84740733
4873,0.912466301,0.84740733
4874,0.912466301,0.84740733
4875,0.912466301,0.84740733
4876,0.912466301,0.84740733
4877,0.912466301,0.84740733
4878,0.912466301,0.84740733
4879,0.912466301,0.84740733
4880,0.912466301,0.84740733
4881,0.912466301,0.84740733
4882,0.912466301,0.84740733
4883,0.912466301,0.84740733
4884,0.912466301,0.84740733
4885,0.912466301,0.84740733
4886,0.912466301,0.84740733
4887,0.912466301,0.84740733
4888,0.912466301,0.84740733
4889,0.912466301,0.84740733
4890,0.912466301,0.84740733
4891,0.912466301,0.84740733
4892,0.912466301,0.84740733
4893,0.912466301,0.84740733
4894,0.912466301,0.84740733
4895,0.912466301,0.84740733
4896,0.912466301,0.84740733
4897,0.912466301,0.84740733
4898,0.912466301,0.84740733
4899,0.912466301,0.84740733
4900,0.912466301,0.84740733
4901,0.912466301,0.84740733
4902,0.912466301,0.84740733
4903,0.912466301,0.84740733
4904,0.912466301,0.84740733
4905,0.912466301,0.84740733
4906,0.912466301,0.84740733
4907,0.912466301,0.84740733
4908,0.912466301,0.84740733
4909,0.912466301,0.84740733
4910,0.912466301,0.84740733
4911,0.912466301,0.84740733
4912,0.912466301,0.84740733
4913,0.912466301,0.84740733
4914,0.912466301,0.84740733
4915,0.912466301,0.84740733
4916,0.912466301,0.84740733
4917,0.912466301,0.84740733
4918,0.912466301,0.84740733
4919,0.912466301,0.84740733
4920,0.912466301,0.84740733
4921,0.912466301,0.84740733
4922,0.912466301,0.84740733
4923,0.912466301,0.84740733
4924,0.912466301,0.84740733
4925,0.912466301,0.84740733
4926,0.912466301,0.84740733
4927,0.912466301,0.84740733
4928,0.912466301,0.84740733
4929,0.912466301,0.84740733
4930,0.912466301,0.84740733
4931,0.912466301,0.84740733
4932,0.912466301,0.84740733
4933,0.912466301,0.84740733
4934,0.912466301,0.84740733
4935,0.912466301,0.84740733
4936,0.912466301,0.84740733
4937,0.912466301,0.84740733
4938,0.912466301,0.84740733
4939,0.912466301,0.84740733
4940,0.912466301,0.84740733
4941,0.912466301,0.84740733
4942,0.912466301,0.84740733
4943,0.912466301,0.84740733
4944,0.912466301,0.84740733
4945,0.912466301,0.84740733
4946,0.912466301,0.84740733
4947,0.912466301,0.84740733
4948,0.912466301,0.84740733
4949,0.912466301,0.84740733
4950,0.912466301,0.84740733
4951,0.912466301,0.84740733
4952,0.912466301,0.84740733
4953,0.912466301,0.84740733
4954,0.912466301,0.84740733
4955,0.912466301,0.84740733
4956,0.912466301,0.84740733
4957,0.912466301,0.84740733
4958,0.912466301,0.84740733
4959,0.912466301,0.84740733
4960,0.912466301,0.84740733
4961,0.912466301,0.84740733
4962,0.912466301,0.84740733
4963,0.912466301,0.84740733
4964,0.912466301,0.84740733
4965,0.912466301,0.84740733
4966,0.912466301,0.84740733
4967,0.912466301,0.84740733
4968,0.912466301,0.84740733
4969,0.912466301,0.84740733
4970,0.912466301,0.84740733
4971,0.912466301,0.84740733
4972,0.912466301,0.84740733
4973,0.912466301,0.84740733
4974,0.912466301,0.84740733
4975,0.912466301,0.84740733
4976,0.912466301,0.84740733
4977,0.912466301,0.84740733
4978,0.912466301,0.84740733
4979,0.912466301,0.84740733
4980,0.912466301,0.84740733
4981,0.912466301,0.84740733
4982,0.912466301,0.84740733
4983,0.912466301,0.84740733
4984,0.912466301,0.84740733
4985,0.912466301,0.84740733
4986,0.912466301,0.84740733
4987,0.912466301,0.84740733
4988,0.912466301,0.84740733
4989,0.912466301,0.84740733
4990,0.912466301,0.84740733
4991,0.912466301,0.84740733
4992,0.912466301,0.84740733
4993,0.912466301,0.84740733
4994,0.912466301,0.84740733
4995,0.912466301,0.84740733
4996,0.912466301,0.84740733
4997,0.912466301,0.84740733
4998,0.912466301,0.84740733
4999,0.912466301,0.84740733
5000,0.912466301,0.84740733
